,Unnamed: 0,power,base,Should Run,QPDS
0,0,2,2,False,0.0
0,0,2,3,True,95.0941190923772
0,0,2,4,False,0.0
0,0,2,5,True,95.64701492624592
0,0,2,6,True,93.65647237270444
0,0,2,7,True,95.97914304964615
0,0,2,8,True,84.92698389044932
0,0,2,9,False,0.0
0,0,2,10,False,0.0
0,0,2,11,False,0.0
0,0,3,2,False,0.0
0,0,3,3,False,0.0
0,0,3,4,True,90.93599487151262
0,0,3,5,True,89.90028076998478
0,0,3,6,True,85.86970811510741
0,0,3,7,True,87.62914585048436
0,0,3,8,False,0.0
0,0,3,9,True,91.96218076463758
0,0,3,10,True,98.07988382837722
0,0,3,11,True,90.58130336529564
